Time 	 Roll 	 Pitch
61151; 3.128230; -0.450161 
61161; 3.126021; -0.455110 
61171; 3.133815; -0.458288 
61181; 3.133867; -0.465400 
61191; 3.126158; -0.466682 
61201; 3.124853; -0.473364 
61211; 3.122601; -0.477333 
61221; 3.124946; -0.474628 
61231; 3.127197; -0.480731 
61241; 3.124872; -0.483455 
61251; 3.125828; -0.480567 
61261; 3.121348; -0.475639 
61271; 3.117841; -0.477907 
61281; 3.119049; -0.477426 
61291; 3.123637; -0.475630 
61301; 3.125757; -0.479753 
61311; 3.123657; -0.476944 
61321; 3.126904; -0.477517 
61331; 3.128049; -0.480618 
61341; 3.122429; -0.481890 
61351; 3.126854; -0.482469 
61361; 3.118972; -0.480589 
61371; 3.124740; -0.476095 
61381; 3.124721; -0.474775 
61391; 3.126971; -0.474789 
61401; 3.124451; -0.469514 
61411; 3.124471; -0.476291 
61421; 3.125703; -0.479360 
61431; 3.124683; -0.481021 
61441; 3.130445; -0.479985 
61451; 3.130306; -0.480630 
61461; 3.130306; -0.477964 
61471; 3.127942; -0.475821 
61481; 3.125739; -0.475753 
61491; 3.124645; -0.473931 
61501; 3.126971; -0.473899 
61511; 3.127942; -0.471316 
61521; 3.125685; -0.478035 
61531; 3.124626; -0.477963 
61541; 3.122342; -0.478409 
61551; 3.128034; -0.477523 
61561; 3.126871; -0.478440 
61571; 3.125685; -0.482504 
61581; 3.122321; -0.481547 
61591; 3.122233; -0.479837 
61601; 3.123351; -0.476719 
61611; 3.124510; -0.480750 
61621; 3.124607; -0.480209 
61631; 3.122321; -0.479764 
61641; 3.125685; -0.480719 
61651; 3.125846; -0.473892 
61661; 3.131342; -0.478996 
61671; 3.122364; -0.470786 
61681; 3.123413; -0.474430 
61691; 3.121141; -0.477105 
61701; 3.126854; -0.475325 
61711; 3.127973; -0.478480 
61721; 3.121210; -0.481073 
61731; 3.130357; -0.474350 
61741; 3.125828; -0.475240 
61751; 3.128049; -0.474387 
61761; 3.129136; -0.475772 
61771; 3.121279; -0.477016 
61781; 3.129093; -0.478055 
61791; 3.125739; -0.476647 
61801; 3.125630; -0.479431 
61811; 3.124626; -0.475284 
61821; 3.122408; -0.474349 
61831; 3.126854; -0.478010 
61841; 3.121164; -0.476643 
61851; 3.126888; -0.477086 
61861; 3.129136; -0.478453 
61871; 3.121325; -0.476986 
61881; 3.125721; -0.481571 
61891; 3.125739; -0.477541 
61901; 3.127988; -0.475332 
61911; 3.129136; -0.477560 
61921; 3.125793; -0.473480 
61931; 3.129107; -0.479380 
61941; 3.122364; -0.477947 
61951; 3.130268; -0.473986 
61961; 3.123475; -0.477525 
61971; 3.125721; -0.476214 
61981; 3.124568; -0.479353 
61991; 3.118998; -0.474779 
62001; 3.125703; -0.473085 
62011; 3.124549; -0.478028 
62021; 3.129122; -0.478023 
62031; 3.128125; -0.474771 
62041; 3.126854; -0.478010 
62051; 3.126854; -0.477116 
62061; 3.127973; -0.479374 
62071; 3.127895; -0.479014 
62081; 3.120175; -0.476546 
62091; 3.127895; -0.478114 
62101; 3.125594; -0.481264 
62111; 3.125810; -0.473915 
